Textos_espanol,sdg
"Según Barceló (2008), este descenso observado en la disponibilidad natural de agua es coherente con las proyecciones según las cuales el cambio climático provoca una disminución de las precipitaciones en la región mediterránea, y en España de forma especialmente acusada. Se prevé que las precipitaciones disminuyan entre un 22% y un 34% más entre 1995 y 2060 en las cuencas hidrográficas del sur3 . Además, estas tendencias se verán reforzadas por los efectos del aumento de las temperaturas sobre la evapotranspiración.",6
"La práctica de mezclar la escorrentía agrícola con los recursos de agua dulce está degradando la calidad del agua en diversos grados con contaminantes tales como trazas de metales tóxicos, microorgánicos, patógenos, pesticidas, trazas de nutrientes y cargas orgánicas biodegradables. Además de afectar negativamente a los ecosistemas río abajo, esta práctica aumenta las concentraciones de metales pesados ??en la pesca y los productos agrícolas río abajo. Sin desalinización, muchas de estas regiones serían inhabitables.",6
"Los consumidores que no están cubiertos por los sistemas municipales centrales de abastecimiento de agua dependen de sus propios sistemas locales de abastecimiento o de pozos individuales. Las razones son los daños causados durante la guerra, unas infraestructuras muy antiguas de más de 25 años y la falta de un mantenimiento adecuado. Un sistema de control deficiente, combinado con una capacidad inadecuada de las autoridades locales, incluida una situación financiera débil (municipios y empresas de suministro de agua), y una tarificación inadecuada del agua, ha provocado grandes pérdidas en la red (véase el cuadro 7.2 para la FBiH) y un deterioro constante de la calidad del agua potable, especialmente en la estación seca.",6
"Las lógicas del agua y los límites hidrológicos atraviesan fronteras y perímetros administrativos. La gobernanza del agua y la gestión de los recursos hídricos tienen lugar en varias escalas espaciales, tanto en sus dimensiones ecológicas como políticas. En primer lugar, el sistema hidrológico con sus diferentes niveles, desde pequeñas cuencas hidrográficas hasta grandes cuencas fluviales, juega un papel destacado, desde la masa de agua individual hasta el clima global.",6
"En algunos casos, la relación entre la recarga de las aguas subterráneas y las condiciones geofísicas puede verse complicada por el cambio en el uso del suelo. Por ejemplo, en el cinturón semiárido de África Occidental, el desbroce de la sabana para convertirla en tierras de cultivo modificó las propiedades del suelo y la capacidad de infiltración, lo que aumentó sustancialmente la recarga de aguas subterráneas (Leblanc et al. Mientras que los derechos sobre las aguas superficiales suelen estar predeterminados y el acceso a ellas implica el compromiso con otras instituciones, en muchos casos se puede acceder a las aguas subterráneas simplemente perforando un pozo, algo que está bajo el control directo del agricultor. Ambos factores han contribuido al rápido crecimiento de las extracciones de aguas subterráneas en muchas regiones. ",6
"Dependiendo de los riesgos del agua que se enfrenten, la reducción incremental del riesgo puede ser desproporcionadamente costosa. Al identificar el nivel de aceptabilidad y tolerabilidad de los riesgos del agua, un enfoque basado en el riesgo fomenta respuestas políticas específicas y proporcionales y, por lo tanto, la rentabilidad. También ayuda a aclarar los acuerdos de distribución de riesgos entre actores públicos y privados.",6
"Sus contenidos son en gran medida complementarios. Si bien el marco legal y de políticas primario para la gestión de los recursos hídricos está en vigor, aún se debe desarrollar legislación secundaria para muchos aspectos, y la implementación práctica está rezagada, lo que requiere una cooperación institucional más fuerte, así como inversiones. Sin embargo, establecer metas nacionales ambiciosas sería una medida importante para impulsar el progreso en esta área.",6
"La Secretaría de ISRBC ha recaudado recursos adicionales para actividades específicas bajo el programa de trabajo de la Comisión Europea y la comunidad internacional de donantes. En este sentido, se han implementado un conjunto de actividades para la rehabilitación de la vía fluvial del río Sava y el desarrollo de la navegación, tema prioritario, y se están realizando los trabajos correspondientes. Si bien la navegación es importante para el desarrollo económico de la cuenca, las intervenciones en el curso de agua para la rehabilitación de la navegación y la construcción de estructuras de ingeniería hidráulica relacionadas pueden convertirse en factores de presión adicionales. El Informe de Análisis de la Cuenca del Río Sava fue desarrollado como un primer paso en esta dirección.",6
"Esto puede resultar en medidas extremas para aquellos regantes que deseen o necesiten continuar aplicando agua a sus cultivos, por ejemplo, recurriendo al transporte de agua desde otros lugares, una forma costosa de manejar la escasez. Sin embargo, existe la expectativa de que la escasez de agua en los Países Bajos sea más frecuente en el futuro, por lo que es probable que las limitaciones del enfoque actual se vuelvan más evidentes. Si bien la prohibición del régimen prioritario puede parecer adecuada como medida de emergencia a corto plazo, si las regiones necesitan limitar y/o racionar periódicamente la extracción de agua de manera regular o incluso permanente, entonces es vital desarrollar un régimen de control más sofisticado. Vale la pena considerar seriamente un régimen de control más sofisticado, especialmente porque puede complementar las otras opciones. El establecimiento de un régimen de licencias o permisos de agua que cubra la mayoría de las formas agrícolas de uso del agua es el primer paso en la transición a un régimen diseñado para limitar el acceso.",6
"Aún así, el suministro puede estar limitado localmente y/o estacionalmente, y también debido a la mala calidad. En el primer dominio de la Figura 1.1, los recursos LWE representan un sistema biofísico, caracterizado tanto en términos de cantidad (por ejemplo, superficie de tierra, energía equivalente del petróleo in situ, volumen de agua del acuífero y lluvia) como de calidad (por ejemplo, ejemplo, la fertilidad de la tierra, la accesibilidad de los suministros de agua y el acceso a los yacimientos de petróleo). La preocupación por la disponibilidad de un volumen y una calidad adecuados de los recursos surge de su función vital como insumos para las actividades económicas, el segundo dominio de la Figura 1.1.",6
"Las discusiones sobre el financiamiento se limitaron a cuánto dinero deberían proporcionar los gobiernos para construir la infraestructura. Con el tiempo, las discusiones han evolucionado, con un énfasis creciente en la recuperación de costos de los usuarios del agua (tanto para el suministro de agua potable y el saneamiento como para el riego, pero también potencialmente para la energía hidroeléctrica, la navegación y otros). El artículo 9 de la Directiva Marco del Agua en Europa es un ejemplo destacado de este problema.",6
"La mayoría de los fondos para la gestión de cuencas fluviales provienen de programas federales que se enfocan en problemas subsectoriales (como la construcción de desarrollo de infraestructura) sin una perspectiva integrada de toda la cuenca, lo que hace que la organización de la cuenca fluvial dependa completamente del presupuesto federal. Por ejemplo, en 2012, dependiendo de cómo se clasifiquen los gastos de agua, CONAGUA gastará entre MXN 10 y 20 mil millones en la gestión de los recursos hídricos. Además, las organizaciones de cuencas hidrográficas no tienen poderes para recaudar ingresos y sus planes de cuencas hidrográficas no guían el financiamiento de los proyectos: las tasas de cobro por extracción de agua y contaminación se establecen a nivel federal mediante la Ley Federal de Derechos, recaudados por CONAGUA, pero los ingresos regresan a la presupuesto federal. Esto va en contra del principio tentativo Agua-Paga-Por-Agua, la Ley de Aportes para Mejoras Generadas por Obras Públicas Federales de Infraestructura Hidráulica (Ley de Contribucion.es de Mejoras por Obras Publicas Federates de Infrastructura Hidraulica), que establece las normas y procedimientos para recuperar el costo de las inversiones públicas en infraestructura hídrica, en México aún no se ha aplicado.",6
